CASE_NUMBER,Date Rptd,DATE OCC,TIME OCC,COD_AREA,Rpt Dist No,Part 1-2,Crm Cd,Vict Age,Vict Sex,Vict Descent,Premis Cd,Weapon Used Cd,Status,Status Desc,LOCATION,Cross Street,LAT,LON,Custom
201516001,10/6/2020,10/6/2020,2045,15,1535,2,903,59,M,O,501,-9,AA,Adult Arrest,5800 TROOST AV,,34.1758,-118.3866,5800 TROOST AV
202012309,7/19/2020,7/19/2020,1730,20,2019,2,626,25,F,B,301,500,AA,Adult Arrest,3600 BEVERLY BL,,34.0753,-118.287,3600 B BEVERL BL
201820205,11/8/2020,11/8/2020,10,18,1871,1,510,0,,,108,-9,IC,Invest Cont,14200 S VERMONT AV,,33.9026,-118.2916,1420 VERMO AV
201609346,5/23/2020,5/21/2020,1830,16,1682,1,330,74,M,H,116,-9,IC,Invest Cont,8800 OMELVENY AV,,34.2294,-118.3967,8800 AV OMELVE AV
201708762,5/4/2020,5/4/2020,650,17,1709,1,310,25,F,W,502,-9,IC,Invest Cont,15700 MIDWOOD DR,,34.2809,-118.4716,1570 D MIDWO DR
220314085,7/22/2022,5/12/2020,1110,3,303,2,354,27,F,B,248,-9,IC,Invest Cont,2500 S SYCAMORE AV,,34.0335,-118.3537,2500 SYCAMO AV
202106147,2/17/2020,2/17/2020,657,21,2175,2,888,43,F,W,501,-9,AO,Adult Other,22700 LEONORA DR,,34.1678,-118.6211,2270 D LEONO DR
201418150,10/2/2020,10/2/2020,1425,14,1431,1,310,24,M,W,502,-9,IC,Invest Cont,00 20TH AV,,33.985,-118.4714,00 0TH AV
202108432,4/20/2020,4/20/2020,745,21,2175,1,210,35,M,X,301,204,IC,Invest Cont,22400 VENTURA BL,,34.1688,-118.6145,2240 B VENTU BL
201319755,11/10/2020,11/9/2020,712,13,1367,1,310,0,X,X,203,-9,IC,Invest Cont,4400 S ALAMEDA ST,,33.9993,-118.2432,4400 ALAMED ST
202004558,1/13/2020,1/13/2020,1,20,2001,1,310,0,X,X,502,-9,IC,Invest Cont,600 N BRONSON AV,,34.0817,-118.3179,600 BRONSON AV
202107369,3/15/2020,3/14/2020,1330,21,2175,2,626,24,F,W,109,400,AA,Adult Arrest,5800 SHOUP AV,,34.1756,-118.6146,5800 SHOUP AV
201318235,10/11/2020,10/10/2020,1700,13,1343,1,510,0,,,101,-9,IC,Invest Cont,600 E 36TH ST,,34.0136,-118.2626,600 ST36TH ST
202007685,3/17/2020,3/17/2020,210,20,2053,1,230,59,M,H,101,312,AO,Adult Other,SERRANO,OLYMPIC,34.0526,-118.3063,SERRANO
210804507,1/17/2021,12/7/2020,900,8,859,2,354,48,F,W,502,-9,IC,Invest Cont,1500 S BEDFORD ST,,34.05,-118.3811,1500 BEDFOR ST
202100654,4/10/2020,4/10/2020,1915,21,2143,1,442,27,M,X,404,-9,IC,Invest Cont,6400 FALLBROOK AV,,34.1883,-118.6274,6400AV FALLBRAV
201607607,3/30/2020,3/30/2020,1030,16,1681,1,420,37,F,H,108,-9,IC,Invest Cont,8300 LAUREL CANYON BL,,34.2217,-118.3965,8300 LAURELBL
201614670,11/11/2020,11/11/2020,1630,16,1645,2,626,63,F,H,501,400,AO,Adult Other,10900 GLENOAKS BL,,34.2626,-118.4094,1090 BL GLENO BL
201417871,9/27/2020,9/26/2020,2255,14,1407,2,624,32,F,H,101,306,IC,Invest Cont,TABOR,HUGHES,34.0277,-118.4022,TABOBOR
202009387,5/5/2020,5/5/2020,1900,20,2021,2,740,31,M,O,122,500,IC,Invest Cont,600 S NORTON AV,,34.0637,-118.3166,600 NORTON AV
201410431,5/4/2020,5/4/2020,1945,14,1438,1,320,49,M,O,501,-9,AA,Adult Arrest,10700 CHARNOCK RD,,34.0226,-118.4099,1070 RD CHARN RD
201814035,7/15/2020,7/15/2020,200,18,1891,1,510,0,,,101,-9,IC,Invest Cont,16700 S FIGUEROA ST,,33.8795,-118.2825,1670 FIGUE ST
202112827,8/18/2020,6/16/2020,1200,21,2118,1,310,49,M,O,507,500,AO,Adult Other,20600 W GREEN ASH LN,,34.2162,-118.5799,2060 GREENLN
201904146,1/4/2020,1/3/2020,2230,19,1999,1,331,56,M,W,101,-9,IC,Invest Cont,7900 WOODMAN AV,,34.2145,-118.4311,7900 A WOODMA AV
201518199,11/23/2020,11/23/2020,715,15,1505,1,310,54,F,H,501,-9,IC,Invest Cont,7500 CAMELLIA AV,,34.2067,-118.3823,7500 AV CAMELL AV
202006515,2/21/2020,2/18/2020,1,20,2071,2,649,0,X,X,502,-9,IC,Invest Cont,1500 S SAINT ANDREWS PL,,34.0454,-118.3116,1500 SAINT PL
201800674,4/22/2020,4/22/2020,1820,18,1861,1,230,21,M,B,101,109,AA,Adult Arrest,11700 S VERMONT AV,,33.9274,-118.2916,1170 VERMO AV
202012670,7/27/2020,7/25/2020,1900,20,2004,1,331,39,M,O,707,-9,IC,Invest Cont,4600 ROSEWOOD AV,,34.079,-118.3058,4600 AV ROSEWO AV
201315317,8/10/2020,8/10/2020,2300,13,1343,2,745,39,F,B,502,-9,AO,Adult Other,600 E MARTIN LUTHER KING JR BL,,34.0111,-118.2653,600 MARTIN BL
201507370,3/9/2020,3/9/2020,1720,15,1535,2,626,42,M,W,101,500,AO,Adult Other,OXNARD ST,BECK ST,34.1794,-118.3822,OXNA ST
202014852,9/19/2020,9/19/2020,1240,20,2031,1,230,29,M,B,101,102,AA,Adult Arrest,SAN MARINO,WESTERN AV,34.0599,-118.3139,SAN INOINO
201515914,10/4/2020,8/12/2020,1200,15,1539,2,354,58,F,O,501,-9,IC,Invest Cont,5600 CARTWRIGHT AV,,34.1721,-118.3638,5600 CARTWR AV
202010552,6/5/2020,6/5/2020,40,20,2016,2,626,56,F,H,108,400,IC,Invest Cont,6TH ST,ALEXANDRIA,34.0709,-118.2985,6TH S ST
201714677,10/16/2020,10/15/2020,2005,17,1779,1,330,61,M,W,501,-9,IC,Invest Cont,16100 TUPPER ST,,34.2393,-118.4828,1610 TUPPE ST
201610153,6/18/2020,6/17/2020,1300,16,1693,1,510,0,,,101,-9,IC,Invest Cont,WHITSETT AV,LULL,34.2094,-118.4053,WHITT AV
201320683,12/1/2020,11/30/2020,2200,13,1333,1,510,0,,,101,-9,IC,Invest Cont,29TH ST,SAN PEDRO ST,34.0189,-118.263,29TH ST ST
202006885,2/28/2020,2/28/2020,1230,20,2002,1,343,0,X,X,248,-9,IC,Invest Cont,400 N WESTERN AV,,34.0799,-118.3113,400 WESTERN AV
202011350,6/25/2020,6/25/2020,420,20,2093,1,210,31,M,W,102,400,IC,Invest Cont,2000 S HARVARD BL,,34.0389,-118.305,2000 HARVAR BL
201706174,2/19/2020,2/16/2020,900,17,1723,1,310,56,M,O,501,-9,IC,Invest Cont,10600 OVERMAN AV,,34.2622,-118.5779,1060 A OVERM AV
201506938,2/28/2020,2/27/2020,1200,15,1563,2,354,24,F,W,501,-9,IC,Invest Cont,4300 IRVINE AV,,34.1479,-118.3856,4300 IRVINE AV
202015586,10/7/2020,10/5/2020,1200,20,2079,1,440,44,M,W,504,-9,IC,Invest Cont,2200 W 15TH ST,,34.0453,-118.287,2200 ST 15TH ST
201904377,1/9/2020,1/9/2020,110,19,1921,1,442,31,X,X,301,-9,IC,Invest Cont,15900 ROXFORD ST,,34.3057,-118.4775,1590 S ROXFO ST
201312903,6/26/2020,6/24/2020,2200,13,1395,2,946,56,F,H,501,-9,IC,Invest Cont,400 E 68TH ST,,33.9779,-118.2681,400 ST68TH ST
201910533,6/3/2020,6/3/2020,1610,19,1919,1,510,0,,,108,-9,IC,Invest Cont,12900 FOOTHILL BL,,34.2973,-118.409,1290 BL FOOTH BL
201606558,3/2/2020,2/29/2020,300,16,1675,1,341,0,M,O,121,-9,IC,Invest Cont,8900 BRADLEY AV,,34.2306,-118.3768,8900 A BRADLE AV
202009211,4/30/2020,4/30/2020,1720,20,2083,2,740,0,X,X,402,-9,AA,Adult Arrest,2100 VENICE BL,,34.0436,-118.3083,2100 VENICE BL
201915401,10/7/2020,10/7/2020,2140,19,1919,1,210,20,M,H,706,511,IC,Invest Cont,12900 FOOTHILL BL,,34.2939,-118.4157,1290 BL FOOTH BL
201407860,3/7/2020,3/7/2020,345,14,1455,1,210,47,F,H,501,400,IC,Invest Cont,12500 CULVER BL,,33.9893,-118.4222,1250 CULVE BL
202105139,1/26/2020,1/25/2020,2300,21,2146,1,330,28,M,H,101,-9,IC,Invest Cont,7000 VASSAR AV,,34.1974,-118.6044,7000 VASSAR AV
201510569,5/27/2020,5/27/2020,100,15,1591,1,310,0,M,O,210,500,IC,Invest Cont,12200 VENTURA BL,,34.1434,-118.3978,1220 B VENTU BL
201809588,4/14/2020,4/12/2020,1400,18,1801,1,510,0,,,101,-9,IC,Invest Cont,9200 S HOOVER ST,,33.9528,-118.2869,9200 HOOVER ST
201516060,10/8/2020,10/8/2020,415,15,1566,1,230,0,M,W,108,500,IC,Invest Cont,11000 MOORPARK ST,,34.1504,-118.3709,1100 ST MOORP ST
201418663,10/7/2020,10/7/2020,2232,14,1463,2,890,0,X,X,101,-9,IC,Invest Cont,CORAL TREE PL,ALLA RD,33.9766,-118.4255,CORAREE PL
201419399,10/28/2020,10/28/2020,2225,14,1466,1,331,53,M,H,101,-9,IC,Invest Cont,ARIZONA CIR,ARIZONA AV,33.9809,-118.396,ARIZ CIRCIR
201813949,7/13/2020,7/13/2020,1900,18,1805,1,230,0,M,H,501,312,IC,Invest Cont,200 E 92ND ST,,33.9529,-118.2717,200 ST92ND ST
201811304,5/18/2020,5/18/2020,1405,18,1829,1,761,27,F,H,101,109,IC,Invest Cont,WILMINGTON,CENTURY BL,33.9456,-118.2323,WILMTONTON
202014855,9/18/2020,9/18/2020,1620,20,2079,2,745,0,X,X,210,-9,IC,Invest Cont,2400 W PICO BL,,34.0473,-118.2899,2400 BL PICO BL
211420241,10/21/2021,1/1/2020,1200,14,1483,2,812,7,F,H,501,400,AO,Adult Other,7300 W 87TH PL,,33.958,-118.4224,7300 PL 87TH PL
201915294,10/2/2020,10/2/2020,1125,19,1951,2,354,68,M,W,501,-9,IC,Invest Cont,10400 MARKLEIN AV,,34.2595,-118.47,1040 AV MARKL AV
202013727,8/21/2020,8/21/2020,1800,20,2027,2,626,32,M,H,101,500,AO,Adult Other,WILSHIRE BL,KENMORE AV,34.0618,-118.2967,WILSE BL
201516773,10/26/2020,10/24/2020,800,15,1549,2,624,28,M,H,868,400,IC,Invest Cont,5300 N LANKERSHIM BL,,34.172,-118.3789,5300 LANKER BL
201408997,3/30/2020,3/30/2020,48,14,1494,2,623,36,X,X,212,400,IC,Invest Cont,100 WORLD WAY,,33.9451,-118.4029,100 WORLD WWAY
201606018,2/19/2020,2/18/2020,1600,16,1638,1,236,23,F,O,501,400,AO,Adult Other,10500 TUJUNGA CANYON BL,,34.2596,-118.2927,1050 TUJUN BL
211405061,1/17/2021,12/11/2020,1150,14,1431,1,341,0,X,X,710,-9,AA,Adult Arrest,200 HORIZON AV,,33.9894,-118.4721,200 AHORIZON AV
201507965,3/23/2020,2/29/2020,700,15,1586,2,626,47,M,H,122,400,AO,Adult Other,VENTURA FY,LANKERSHIM BL,34.1425,-118.3643,VENT FY
201600548,2/8/2020,2/8/2020,955,16,1612,1,230,31,M,B,102,308,AA,Adult Arrest,BRADLEY AV,PAXTON ST,34.2749,-118.4246,BRAD AV
201518863,12/21/2020,12/21/2020,1200,15,1567,1,420,0,,,108,-9,IC,Invest Cont,4300 LANKERSHIM BL,,34.1512,-118.3663,4300 LANKER BL
201916048,10/23/2020,10/23/2020,930,19,1971,2,946,33,F,B,502,-9,AO,Adult Other,9000 LANGDON AV,,34.2338,-118.4698,9000 A LANGDO AV
201418138,10/2/2020,10/2/2020,910,14,1485,1,420,62,M,H,102,-9,IC,Invest Cont,8700 EL MANOR AV,,33.9584,-118.3988,8700 AV EL MAN AV
201612851,9/14/2020,9/14/2020,5,16,1645,2,888,49,M,H,501,-9,IC,Invest Cont,12400 OSBORNE ST,,34.2626,-118.4094,1240 S OSBOR ST
201505909,2/6/2020,2/6/2020,1700,15,1526,2,626,20,F,H,108,400,AA,Adult Arrest,6300 LANKERSHIM BL,,34.1849,-118.3867,6300 LANKER BL
201813648,7/7/2020,7/7/2020,1300,18,1862,2,626,27,M,B,502,500,IC,Invest Cont,100 E 116TH PL,,33.9283,-118.2695,100 PL116TH PL
211908324,5/4/2021,5/1/2020,745,19,1904,2,626,24,F,H,108,400,AO,Adult Other,14400 FOOTHILL BL,,34.3238,-118.4387,1440 BL FOOTH BL
202111368,7/8/2020,6/29/2020,1522,21,2103,1,440,46,M,J,501,-9,IC,Invest Cont,8400 SALE AV,,34.223,-118.6193,8400 SALE AV
202007110,3/6/2020,3/6/2020,600,20,2019,2,626,45,F,H,502,400,AO,Adult Other,100 N COMMONWEALTH AV,,34.0735,-118.2856,100 COMMONW AV
201705382,2/3/2020,1/3/2020,2240,17,1752,2,624,79,F,W,507,400,IC,Invest Cont,10200 OKLAHOMA AV,,34.2554,-118.5864,1020 AV OKLAH AV
202100750,7/5/2020,7/5/2020,415,21,2137,2,624,54,F,H,501,400,IC,Invest Cont,7500 LOMA VERDE AV,,34.2065,-118.5896,7500 LOMA V AV
201506249,2/15/2020,2/13/2020,2130,15,1527,1,761,31,M,H,108,511,AO,Adult Other,11100 VICTORY BL,,34.1867,-118.3728,1110 B VICTO BL
201507932,3/22/2020,3/22/2020,420,15,1516,2,930,37,M,B,501,511,AA,Adult Arrest,6700 TUJUNGA AV,,34.1946,-118.3835,6700 A TUJUNG AV
201412646,6/22/2020,5/31/2020,800,14,1488,1,510,0,,,203,-9,IC,Invest Cont,9000 BELLANCA AV,,33.9574,-118.3805,9000 AV BELLAN AV
201509267,4/27/2020,4/27/2020,1210,15,1533,2,626,62,F,W,502,400,AA,Adult Arrest,5700 LAUREL CANYON BL,,34.174,-118.3965,5700 LAURELBL
202012129,7/14/2020,7/13/2020,1300,20,2019,1,310,52,F,H,120,-9,IC,Invest Cont,3600 BEVERLY BL,,34.0753,-118.287,3600 B BEVERL BL
201318104,10/8/2020,10/7/2020,2110,13,1353,1,230,31,M,H,103,103,IC,Invest Cont,46TH ST,WADSWORTH AV,34.0018,-118.2591,46TH ST ST
201415088,8/7/2020,8/7/2020,1500,14,1464,1,510,0,,,108,-9,IC,Invest Cont,12700 W JEFFERSON BL,,33.9775,-118.4176,1270 JEFFEBL
201716762,12/29/2020,12/29/2020,1500,17,1701,1,761,65,F,B,102,207,IC,Invest Cont,19900 RINALDI ST,,34.2756,-118.5683,1990 S RINAL ST
202013688,8/20/2020,8/20/2020,2020,20,2056,2,626,31,F,H,502,400,AO,Adult Other,1000 S NEW HAMPSHIRE AV,,34.0509,-118.2926,1000 NEW HAAV
210204004,12/31/2020,12/31/2020,1830,2,201,1,230,31,M,H,102,106,IC,Invest Cont,900 N HELIOTROPE DR,,34.088,-118.295,900 HELIOTR DR
201416447,8/30/2020,8/30/2020,1040,14,1488,2,740,26,F,B,503,-9,IC,Invest Cont,5700 W CENTURY BL,,33.9456,-118.3797,5700 CENTUR BL
201419403,10/28/2020,10/27/2020,2230,14,1431,1,310,0,X,X,210,-9,IC,Invest Cont,200 WINDWARD AV,,33.9883,-118.4708,200 AVWINDWAR AV
201317341,9/21/2020,9/21/2020,1050,13,1385,1,236,59,M,H,502,200,AA,Adult Arrest,6200 S SAN PEDRO ST,,33.9824,-118.2696,6200 SAN PEST
201813535,7/5/2020,7/3/2020,2000,18,1863,1,310,0,X,X,708,500,IC,Invest Cont,11800 AVALON BL,,33.9256,-118.2652,1180 AVALO BL
201814916,8/1/2020,8/1/2020,2145,18,1823,1,230,33,M,B,104,308,IC,Invest Cont,200 E 103RD ST,,33.9428,-118.27,200 ST103RD ST
202111436,7/10/2020,7/10/2020,700,21,2177,2,624,70,M,B,101,400,AA,Adult Arrest,BURBANK,CANOGA,34.1733,-118.5975,BURBANK
201906663,2/20/2020,2/20/2020,845,19,1987,1,440,67,F,O,402,-9,IC,Invest Cont,WOODMAN,ROSCOE,34.2217,-118.4328,WOODMAN
202113529,9/6/2020,9/3/2020,2200,21,2157,1,310,23,F,O,502,500,IC,Invest Cont,21200 KITTRIDGE ST,,34.1913,-118.5942,2120ST KITTRST
201414972,8/5/2020,7/6/2020,1530,14,1443,1,522,0,X,X,721,-9,IC,Invest Cont,13000 VENICE BL,,33.999,-118.4427,1300 VENIC BL
211104445,1/14/2021,12/22/2020,1830,11,1181,1,330,32,M,W,101,-9,IC,Invest Cont,1300 MOHAWK ST,,34.08,-118.2647,1300 MOHAWK ST
202004169,1/3/2020,1/1/2020,2200,20,2023,1,341,56,M,H,502,-9,IC,Invest Cont,400 S WESTERN AV,,34.0672,-118.3091,400 WESTERN AV
202116948,12/12/2020,12/12/2020,1335,21,2143,1,442,50,M,W,405,-9,AA,Adult Arrest,6700 FALLBROOK AV,,34.1883,-118.6274,6700AV FALLBRAV
201711086,7/14/2020,7/14/2020,1040,17,1772,2,901,24,F,B,101,-9,AO,Adult Other,9400 PENFIELD AV,,34.2403,-118.5695,9400 AV PENFIE AV
202011821,7/6/2020,7/6/2020,1800,20,2046,1,420,31,F,H,101,-9,IC,Invest Cont,2900 JAMES M WOOD BL,,34.0559,-118.2922,2900 JAMES BL
202007883,3/24/2020,3/17/2020,1100,20,2013,2,237,9,M,O,502,-9,AO,Adult Other,100 S OXFORD AV,,34.0737,-118.3079,100 OXFORD AV
202114531,10/6/2020,10/5/2020,2000,21,2158,1,420,28,F,W,707,-9,IC,Invest Cont,6200 CANOGA AV,,34.1828,-118.5974,6200 CANOGA AV
202113718,9/11/2020,9/11/2020,2030,21,2136,1,230,27,F,X,101,512,IC,Invest Cont,21900 SHERMAN WY,,34.2047,-118.5994,2190 W SHERM WY
201813166,6/27/2020,6/23/2020,802,18,1826,1,648,0,X,X,502,506,IC,Invest Cont,01500 E 92ND ST,,33.9533,-118.2475,0150 ST 92ND ST
201807723,3/4/2020,3/4/2020,1930,18,1841,1,230,32,F,W,501,101,IC,Invest Cont,600 W 108TH ST,,33.9383,-118.2848,600 ST108TH ST
201406189,2/6/2020,2/6/2020,2230,14,1479,2,888,0,X,X,102,-9,IC,Invest Cont,7400 OSAGE AV,,33.9701,-118.3787,7400 OSAGE AV
201313905,7/14/2020,7/13/2020,1530,13,1353,1,310,0,M,H,720,-9,IC,Invest Cont,4400 MCKINLEY AV,,34.0026,-118.2609,4400 AV MCKINL AV
201410597,5/8/2020,5/8/2020,1700,14,1445,2,624,27,F,O,502,400,AA,Adult Arrest,12700 MITCHELL AV,,33.998,-118.4354,1270 AV MITCH AV
201810538,4/30/2020,4/30/2020,500,18,1881,1,331,30,F,H,101,-9,IC,Invest Cont,FIGUEROA,GARDENA BL,33.8819,-118.2826,FIGUAROA
201510330,5/21/2020,5/20/2020,1400,15,1543,2,624,31,F,H,108,400,AA,Adult Arrest,12100 BURBANK BL,,34.1721,-118.397,1210 B BURBA BL
202013821,8/25/2020,7/21/2020,1830,20,2083,2,668,0,X,X,203,-9,IC,Invest Cont,1600 S WESTERN AV,,34.0432,-118.309,1600 WESTER AV
201414975,8/5/2020,7/17/2020,1900,14,1483,1,480,30,F,W,123,500,IC,Invest Cont,8700 PERSHING DR,,33.9538,-118.4407,8700 DR PERSHI DR
201415240,8/10/2020,8/9/2020,2200,14,1434,1,510,0,,,101,-9,IC,Invest Cont,3700 WADE ST,,34.0029,-118.4391,3700 WADE ST
201608314,4/20/2020,4/19/2020,1800,16,1637,1,331,33,M,W,101,-9,IC,Invest Cont,OWENS ST,MCVINE ST,34.2641,-118.3114,OWENST ST
202017349,11/18/2020,11/18/2020,1945,20,2083,1,210,0,X,X,248,400,IC,Invest Cont,1800 S WESTERN AV,,34.0416,-118.309,1800 WESTER AV
201409048,3/30/2020,3/22/2020,1100,14,1428,2,354,50,F,H,501,-9,IC,Invest Cont,10900 ROSE AV,,34.0242,-118.4183,1090 ROSE AV
201913350,8/15/2020,8/9/2020,1600,19,1984,2,812,7,F,H,502,400,JA,Juv Arrest,8800 WILLIS AV,,34.2301,-118.4553,8800 WILLIS AV
201409999,4/23/2020,4/22/2020,1830,14,1414,1,310,56,F,W,502,500,IC,Invest Cont,200 RUTH AV,,34.0011,-118.4728,200 RUTH AV
231306523,2/18/2023,11/1/2020,1200,13,1383,2,354,27,F,H,501,-9,IC,Invest Cont,6000 S MAIN ST,,33.9851,-118.2739,6000 ST MAIN ST
201508240,4/1/2020,3/31/2020,310,15,1513,1,310,0,M,O,210,500,IC,Invest Cont,12600 SHERMAN WY,,34.2012,-118.4073,1260 W SHERM WY
201514443,8/26/2020,8/22/2020,2100,15,1555,1,331,36,F,W,707,-9,IC,Invest Cont,4900 TUJUNGA AV,,34.1599,-118.379,4900 A TUJUNG AV
201916638,11/6/2020,11/6/2020,915,19,1964,2,901,44,F,H,122,-9,AA,Adult Arrest,9200 CEDROS AV,,34.2372,-118.4535,9200 CEDROS AV
201417396,9/18/2020,9/17/2020,1,14,1496,2,626,28,M,B,108,400,AA,Adult Arrest,6100 W CENTURY BL,,33.9456,-118.3904,6100 CENTUR BL
211907205,4/1/2021,2/22/2020,1,19,1915,1,122,17,F,H,122,400,AO,Adult Other,DE GARMO AV,SAYRE ST,34.3009,-118.4442,DE GO AV
202106402,2/23/2020,2/19/2020,1000,21,2125,2,662,56,M,H,502,-9,IC,Invest Cont,21500 SATICOY ST,,34.2119,-118.6017,2150 S SATIC ST
201421728,12/16/2020,12/15/2020,1810,14,1477,1,440,36,F,W,104,-9,IC,Invest Cont,6200 W 85TH PL,,33.9604,-118.3945,6200 PL 85TH PL
201700767,7/20/2020,7/20/2020,1704,17,1745,1,761,0,M,X,101,201,IC,Invest Cont,DEVONSHIRE ST,LOUISE AV,34.2576,-118.5111,DEVOIRE ST
212004849,1/25/2021,1/25/2020,130,20,2046,2,624,35,F,H,502,400,AO,Adult Other,900 S BERENDO ST,,34.0545,-118.2941,900 BERENDO ST
202013052,8/5/2020,8/5/2020,430,20,2035,1,310,0,X,X,210,-9,IC,Invest Cont,3400 WILSHIRE BL,,34.0618,-118.2975,3400 BL WILSHI BL
201419034,10/18/2020,10/17/2020,2215,14,1433,1,331,31,M,W,501,-9,IC,Invest Cont,WALNUT AV,CARLTON WY,33.9992,-118.453,WALN AV
201808043,3/11/2020,3/11/2020,1730,18,1823,1,230,24,F,B,103,307,IC,Invest Cont,AVALON BL,COLDEN AV,33.9493,-118.2652,AVAL BL
201420254,11/14/2020,8/16/2020,1600,14,1494,1,341,55,F,W,212,-9,IC,Invest Cont,00 WORLD WY,,33.9442,-118.3984,00 ORLD WY
241106955,3/24/2024,4/13/2020,950,11,1124,2,354,29,F,O,502,-9,IC,Invest Cont,3400 DREW ST,,34.1208,-118.2418,3400 DREW ST
201816158,8/25/2020,8/25/2020,1810,18,1839,1,230,0,X,X,101,106,IC,Invest Cont,WEIGAND AV,103RD ST,33.9431,-118.2296,WEIG AV
201909585,5/8/2020,5/8/2020,2110,19,1916,2,626,28,M,H,108,400,AO,Adult Other,14000 HUBBARD ST,,34.3008,-118.4377,1400 S HUBBA ST
201505727,2/5/2020,2/4/2020,1710,15,1529,2,903,51,F,H,501,-9,IC,Invest Cont,6300 VINELAND AV,,34.185,-118.3703,6300 AV VINELA AV
202112484,8/7/2020,8/7/2020,1845,21,2136,2,624,47,M,W,108,400,IC,Invest Cont,21100 SHERMAN WY,,34.2011,-118.5935,2110 W SHERM WY
202008210,4/2/2020,4/2/2020,810,20,2079,2,624,62,M,O,501,400,AO,Adult Other,1300 S VERMONT AV,,34.0473,-118.2916,1300 VERMON AV
201910494,6/1/2020,4/20/2020,1620,19,1958,2,354,36,F,H,501,-9,IC,Invest Cont,14500 PINNEY ST,,34.2493,-118.4482,1450 PINNE ST
201916181,10/27/2020,10/27/2020,345,19,1974,1,510,0,,,101,-9,IC,Invest Cont,WILLIS AV,PARTHENIA ST,34.2337,-118.4536,WILL AV
201716154,12/8/2020,12/8/2020,1600,17,1764,1,442,0,X,X,404,-9,AO,Adult Other,9200 SHIRLEY AV,,34.2374,-118.558,9200 A SHIRLE AV
202115508,10/31/2020,10/29/2020,1715,21,2114,1,420,67,M,W,108,-9,IC,Invest Cont,8200 TOPANGA CANYON BL,,34.2139,-118.6103,8200 TOPANG BL
201608889,5/9/2020,5/8/2020,1230,16,1645,1,236,37,M,B,108,212,AA,Adult Arrest,12400 OSBORNE ST,,34.2626,-118.4094,1240 S OSBOR ST
202014147,9/1/2020,8/28/2020,1005,20,2013,1,420,27,F,V,101,-9,IC,Invest Cont,OXFORD AV,2ND ST,34.0711,-118.3079,OXFO AV
201715250,11/10/2020,11/6/2020,1730,17,1781,1,236,42,F,H,502,400,AA,Adult Arrest,20900 GRESHAM ST,,34.2306,-118.5895,2090 S GRESH ST
202113350,9/1/2020,8/30/2020,1600,21,2105,1,420,51,F,H,108,-9,IC,Invest Cont,21700 ROSCOE BL,,34.2239,-118.6017,2170 ROSCO BL
201917245,11/22/2020,11/22/2020,1400,19,1985,1,220,39,F,H,101,400,IC,Invest Cont,CHASE ST,VAN NUYS BL,34.2248,-118.4488,CHASST ST
201918330,12/10/2020,12/3/2020,600,19,1971,2,954,14,F,H,502,-9,AO,Adult Other,15500 RAYEN ST,,34.2337,-118.4703,1550 RAYENST
201909132,4/25/2020,4/25/2020,300,19,1944,1,310,30,M,H,221,-9,IC,Invest Cont,11100 LAUREL CANYON BL,,34.2717,-118.4459,1110 LAUREBL
201614406,11/3/2020,11/3/2020,2050,16,1602,1,220,34,M,H,108,109,JA,Juv Arrest,GLENOAKS,VAN NUYS,34.2741,-118.4121,GLENSAKS
201610642,7/1/2020,6/23/2020,130,16,1636,1,341,67,M,W,501,-9,IC,Invest Cont,9500 LA CANADA WY,,34.2602,-118.3395,9500WY LA CANWY
201911419,6/25/2020,6/23/2020,1219,19,1966,1,440,23,M,H,119,-9,IC,Invest Cont,9300 WOODMAN AV,,34.2386,-118.4464,9300 A WOODMA AV
201905743,2/6/2020,2/6/2020,1315,19,1961,2,624,46,F,H,501,400,AO,Adult Other,9200 LANGDON AV,,34.2374,-118.4698,9200 A LANGDO AV
231309864,4/28/2023,12/9/2020,1400,13,1375,2,354,24,F,B,750,-9,IC,Invest Cont,1300 E 57TH ST,,33.9911,-118.2521,1300 ST 57TH ST
210805005,1/27/2021,11/2/2020,1,8,807,2,354,48,M,C,502,-9,IC,Invest Cont,1600 N BEVERLY GLEN BL,,34.0998,-118.4436,1600 BEVERL BL
201508223,3/31/2020,3/28/2020,1620,15,1591,1,330,67,M,W,108,-9,IC,Invest Cont,LAUREL CANYON,VENTURA BL,34.1436,-118.3953,LAURCANYONYON
210614897,8/25/2021,4/2/2020,1200,6,666,2,354,83,F,W,502,-9,IC,Invest Cont,6200 FOUNTAIN AV,,34.0944,-118.3266,6200 AV FOUNTA AV
201915405,10/7/2020,10/7/2020,1740,19,1977,2,930,37,M,H,102,511,IC,Invest Cont,BEACHY AV,BROMWICH ST,34.2374,-118.427,BEAC AV
202006603,2/23/2020,2/23/2020,600,20,2079,2,740,0,X,X,103,-9,AA,Adult Arrest,MAGNOLIA,PICO,34.0473,-118.2864,MAGNALIA
201516973,10/29/2020,10/29/2020,1500,15,1504,2,624,28,M,H,502,400,AO,Adult Other,11700 COHASSET ST,,34.2067,-118.3878,1170 ST COHAS ST
202117032,12/15/2020,12/14/2020,1430,21,2187,1,420,30,M,H,101,-9,IC,Invest Cont,5100 CALATRANA DR,,34.1613,-118.6022,5100DR CALATRDR
201516708,10/23/2020,10/20/2020,1830,15,1581,1,310,33,F,H,501,-9,IC,Invest Cont,4200 BABCOCK AV,,34.1467,-118.4062,4200 A BABCOC AV
